Branch;ID;ParentID;Round;Card;Opponent;Select;Conf;PM;P0;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26
0;600137;521137;7;37;1;0;0.00259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.629344;0;0.00772201;0.108108;0.0888031;0.0579151;0.0540541;0.027027;0.015444;0.00772201;0;0;0;0
0;600175;521137;7;38;1;0;0.0026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.592308;0;0.0192308;0.15;0.0769231;0.0423077;0.0423077;0.0461538;0.0192308;0.00769231;0;0;0;0
0;600205;521137;7;40;1;0;0.00256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.65625;0;0.0429688;0.136719;0.0585938;0.0664062;0.0195312;0.015625;0;0;0;0;0;0
0;600247;521137;7;42;1;0;0.00256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.675781;0;0.03125;0.144531;0.046875;0.046875;0.0195312;0.0234375;0;0.0078125;0;0;0;0
0;600279;521137;7;44;1;0;0.00256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.667969;0;0.0351562;0.121094;0.0898438;0.0390625;0.03125;0.0117188;0;0;0;0;0;0
0;600311;521137;7;45;1;0;0.00257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.63035;0;0.0466926;0.163424;0.0350195;0.07393;0.0233463;0.0233463;0;0;0;0;0;0
0;600349;521137;7;51;1;0;0.00262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.538168;0;0.0343511;0.160305;0.0687023;0.0763359;0.0381679;0.0458015;0.0229008;0.00763359;0;0.00381679;0;0
0;600386;600042;7;22;1;0;0.00018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.388889;0;0;0.111111;0.166667;0.166667;0.0555556;0;0.0555556;0;0;0;0;0
0;600842;600042;7;37;1;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.647059;0;0;0.176471;0.0588235;0;0;0;0.0588235;0;0;0;0;0
0;601350;600042;7;21;1;0;0.00018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333;0;0;0.333333;0.111111;0;0;0.0555556;0.111111;0;0;0;0;0
0;601787;600042;7;46;1;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.705882;0;0;0.0588235;0.0588235;0.0588235;0;0;0.0588235;0;0;0;0;0
0;602289;600042;7;44;1;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.647059;0;0;0.117647;0.0588235;0;0.117647;0;0;0;0;0;0;0
0;602736;600042;7;50;1;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.529412;0;0;0.117647;0.117647;0;0.0588235;0.0588235;0;0;0.0588235;0;0;0
0;603225;600042;7;38;1;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.705882;0;0;0.117647;0;0.117647;0;0;0;0;0;0;0;0
0;603665;600042;7;19;1;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.470588;0;0.0588235;0.235294;0.0588235;0.0588235;0;0;0.0588235;0;0;0;0;0
0;604115;600042;7;49;1;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.647059;0;0;0.117647;0.117647;0;0.0588235;0;0;0;0;0;0;0
0;604572;600042;7;39;1;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.529412;0;0;0.0588235;0.176471;0.0588235;0.0588235;0.0588235;0;0;0;0;0;0
0;604970;600042;7;13;1;1;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.294118;0;0.0588235;0.411765;0.0588235;0;0;0;0.117647;0;0;0;0;0
0;605362;600042;7;51;1;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.647059;0;0;0.117647;0.0588235;0.0588235;0;0.0588235;0;0;0;0;0;0
0;605782;600042;7;40;1;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.470588;0;0.117647;0.117647;0;0.117647;0.117647;0;0;0;0;0;0;0
0;606233;600042;7;42;1;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.705882;0;0;0.176471;0.0588235;0;0;0;0;0;0;0;0;0
0;606693;600042;7;33;1;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.588235;0;0;0;0.294118;0;0.0588235;0;0;0;0;0;0;0
0;607105;600042;7;45;1;0;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.529412;0;0;0.0588235;0.117647;0.117647;0.117647;0;0;0;0;0;0;0
0;607523;604970;8;42;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0
0;614043;604970;8;49;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0
0;620893;604970;8;45;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0
0;627749;604970;8;38;1;1;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0
0;633334;604970;8;33;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0
0;639833;604970;8;37;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0
0;645910;604970;8;51;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0
0;651746;604970;8;21;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0
0;658446;604970;8;46;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0
0;664598;604970;8;19;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0
0;671405;604970;8;39;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
0;676723;604970;8;44;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0
0;682942;604970;8;50;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0
0;688648;604970;8;40;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0
0;694313;604970;8;22;1;0;2e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0
0;700007;627749;8;37;1;1;1e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;700008;700007;8;46;1;1;1.00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.680203;0;0.0298697;0.0870391;0.126929;0.0364696;0.0165398;0.0173998;0.00380996;0.00163998;0;8.99991e-05;0;0
0;700009;700008;8;43;0;0;0.18838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.637966;0;0.0162438;0.0839261;0.160739;0.0448031;0.019535;0.027126;0.00626393;0.00318505;0;0.000159253;0;0
0;700010;700008;8;47;0;1;0.21537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.761852;0;0.014626;0.0645865;0.100618;0.03227;0.0117937;0.0115615;0.00181084;0.000835771;0;0;0;0
0;700011;700008;8;48;0;0;0.2147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.757289;0;0.0146251;0.0666046;0.105496;0.0305543;0.011225;0.0112715;0.00163018;0.00116442;0;9.31532e-05;0;0
0;700012;700008;8;41;0;0;0.18274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.610977;0;0.0169093;0.0907847;0.168381;0.0455839;0.0214512;0.034311;0.00798949;0.00333808;0;0.00021889;0;0
0;700013;700008;8;7;0;0;0.19886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.612039;0;0.0876496;0.132908;0.108418;0.0311274;0.0200644;0.00558182;0.00216233;0;0;0;0;0
0;700015;700010;9;42;1;0;0.01817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.724271;0;0.00990644;0.0638415;0.140341;0.0302697;0.0137589;0.0126582;0.00330215;0.00110072;0;0;0;0
0;700020;700010;9;49;1;0;0.01813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.718147;0;0.0137893;0.100938;0.107005;0.0325427;0.00220629;0.0248207;0;0;0;0;0;0
0;700026;700010;9;50;1;0;0.018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.734444;0;0.0211111;0.0966667;0.0977778;0.0305556;0.00166667;0.0172222;0;0;0;0;0;0
0;700030;700010;9;19;1;0;0.01757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.841207;0;0.0170746;0.0307342;0.0717131;0.0210586;0.0130905;0.00227661;0.00170746;0.000569152;0;0;0;0
0;700035;700010;9;45;1;0;0.01823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.711465;0;0.0164564;0.0746023;0.123971;0.0405924;0.0126166;0.012068;0.00548546;0.00219419;0;0;0;0
0;700040;700010;9;40;1;0;0.01805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.754017;0;0.0099723;0.0559557;0.121884;0.0182825;0.0210526;0.0138504;0.00221607;0.00221607;0;0;0;0
0;700045;700010;9;44;1;0;0.01831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.694702;0;0.0180229;0.0813763;0.129984;0.036592;0.0158383;0.0185691;0.00273075;0.00163845;0;0;0;0
0;700049;700010;9;22;1;0;0.01759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.841387;0;0.0147811;0.0227402;0.0773167;0.0250142;0.0153496;0.000568505;0.00170551;0.000568505;0;0;0;0
0;700054;700010;9;39;1;0;0.01805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.747368;0;0.0132964;0.0470914;0.131856;0.0282548;0.0199446;0.0105263;0.000554017;0.000554017;0;0;0;0
0;700059;700010;9;21;1;1;0.01755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.847293;0;0.0176638;0.0245014;0.0706553;0.022792;0.011396;0.000569801;0.0034188;0.0011396;0;0;0;0
0;700064;700010;9;51;1;0;0.01797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.749583;0;0.0116861;0.106845;0.0723428;0.0339455;0.00166945;0.0233723;0;0;0;0;0;0
0;700069;700010;9;33;1;0;0.01785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.782073;0;0.0117647;0.0661064;0.0582633;0.0666667;0.0128852;0.00112045;0.000560224;0;0;0;0;0
0;700119;700059;9;45;1;0;0.00195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.861538;0;0.0153846;0.0307692;0.0615385;0.0153846;0.0102564;0;0;0;0;0;0;0
0;700184;700059;9;51;1;0;0.00197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.786802;0;0.0152284;0.0253807;0.0862944;0.0507614;0.0152284;0;0.0101523;0.00507614;0;0;0;0
0;700219;700059;9;40;1;0;0.00195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.892308;0;0.025641;0.0102564;0.0512821;0.00512821;0.0102564;0;0;0;0;0;0;0
0;700283;700059;9;44;1;1;0.00195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.861538;0;0.025641;0.0205128;0.0564103;0.025641;0.00512821;0;0;0;0;0;0;0
0;700342;700059;9;50;1;0;0.00197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.766497;0;0;0.0304569;0.137056;0.0406091;0.00507614;0.00507614;0.0101523;0;0;0;0;0
0;700400;700059;9;49;1;0;0.00197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.791878;0;0.035533;0.0152284;0.106599;0.0203046;0.0152284;0;0.0101523;0;0;0;0;0
0;700460;700059;9;33;1;0;0.00196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.877551;0;0;0.0408163;0.0153061;0.0204082;0.0357143;0;0;0.00510204;0;0;0;0
0;700528;700059;9;42;1;0;0.00195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.876923;0;0.0205128;0.0307692;0.0512821;0.0153846;0;0;0;0;0;0;0;0
0;700589;700059;9;39;1;0;0.00195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.876923;0;0.0205128;0.0153846;0.0666667;0.0102564;0.00512821;0;0;0;0;0;0;0
0;700837;700283;9;51;1;0;0.00023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.652174;0;0.130435;0;0.0869565;0.0869565;0;0;0;0;0;0;0;0
0;701376;700283;9;42;1;0;0.00022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.863636;0;0;0.0454545;0;0;0.0454545;0;0;0;0;0;0;0
0;701906;700283;9;22;1;1;1.00023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.847915;0;0.0206652;0.0325225;0.0361517;0.0439799;0.0126571;0.00528878;0;0.000809814;0;0;0;0
0;702484;700283;9;19;1;0;0.00023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.73913;0;0.0434783;0.0434783;0.0434783;0.0869565;0;0;0;0;0;0;0;0
0;703024;700283;9;50;1;0;0.00022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.863636;0;0;0;0.0909091;0;0;0;0;0;0;0;0;0
0;703608;700283;9;45;1;0;0.00022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.909091;0;0;0.0454545;0;0;0;0;0;0;0;0;0;0
0;704200;700283;9;39;1;0;0.00022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.863636;0;0;0.0454545;0.0454545;0;0;0;0;0;0;0;0;0
0;704741;700283;9;40;1;0;0.00022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.909091;0;0;0;0.0454545;0;0;0;0;0;0;0;0;0
0;705322;700283;9;49;1;0;0.00023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.826087;0;0.0434783;0;0.0869565;0;0;0;0;0;0;0;0;0
0;706915;701906;9;48;0;1;0.27599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.94931;0;0;0.00728287;0.00779014;0.0286242;0.00445668;0.00250009;0;0;0;0;0;0
0;711666;701906;9;41;0;0;0.23472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.822171;0;0;0.0184901;0.0394087;0.0845262;0.0230913;0.0102676;0;0.00200239;0;0;0;0
0;716395;701906;9;43;0;0;0.24592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.861378;0;0;0.012931;0.030701;0.0660784;0.0185833;0.00890534;0;0.00138256;0;0;0;0
0;721064;701906;9;7;0;0;0.24362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.744151;0;0.0848453;0.0944093;0.0706428;0;0.00591084;0;0;0;0;0;0;0
0;724775;706915;10;51;1;0;0.03464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.941109;0;0;0.00548499;0.00115473;0.051963;0;0;0;0;0;0;0;0
0;743634;706915;10;50;1;0;0.03467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.93741;0;0;0.00951832;0.000865301;0.0519181;0;0;0;0;0;0;0;0
0;762210;706915;10;19;1;0;0.03414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.968366;0;0;0.0175747;0.00410076;0;0.00732279;0.00234329;0;0;0;0;0;0
0;781176;706915;10;42;1;0;0.03457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.947642;0;0;0.00347122;0.0176454;0.0153312;0.00954585;0.00607463;0;0;0;0;0;0
0;799172;706915;10;40;1;0;0.03446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.95502;0;0;0.00145096;0.0179919;0.0101567;0.00928613;0.00580383;0;0;0;0;0;0
0;800012;706915;10;49;1;0;0.03454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.945281;0;0;0.00839606;0.0014476;0.044586;0;0;0;0;0;0;0;0
0;800016;706915;10;39;1;1;1.0345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.942939;0;0;0.00278395;0.0249009;0.0104302;0.0117641;0.00717255;0;0;0;0;0;0
0;800020;706915;10;45;1;0;0.03453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.946134;0;0;0.00839849;0.00144802;0.0437301;0;0;0;0;0;0;0;0
0;800048;800016;10;43;0;0;0.47725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.899633;0;0;0;0.0539759;0.00532216;0.0255003;0.0155474;0;0;0;0;0;0
0;800080;800016;10;41;0;1;0.55725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.980009;0;0;0.00516824;0;0.0148048;0;0;0;0;0;0;0;0
0;800148;800080;10;42;1;0;0.09162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.999891;0;0;0;0;0;0;0;0;0;0;0;0;0
0;800212;800080;10;49;1;0;0.09399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.963932;0;0;0.00712842;0;0.0288329;0;0;0;0;0;0;0;0
0;800276;800080;10;50;1;0;0.09298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.977307;0;0;0.00806625;0;0.0145193;0;0;0;0;0;0;0;0
0;800338;800080;10;45;1;1;0.09507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.949932;0;0;0.0058904;0;0.0440728;0;0;0;0;0;0;0;0
0;800382;800080;10;51;1;0;0.09201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99011;0;0;0.00978155;0;0;0;0;0;0;0;0;0;0
0;800445;800080;10;40;1;0;0.09162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.999891;0;0;0;0;0;0;0;0;0;0;0;0;0
0;800508;800338;10;40;1;0;0.01871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.999466;0;0;0;0;0;0;0;0;0;0;0;0;0
0;800885;800338;10;50;1;0;0.01923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.917317;0;0;0.0098804;0;0.0722829;0;0;0;0;0;0;0;0
0;801265;800338;10;42;1;0;0.01871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.999466;0;0;0;0;0;0;0;0;0;0;0;0;0
0;801601;800338;10;51;1;0;0.01922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.917794;0;0;0.00988554;0;0.0718002;0;0;0;0;0;0;0;0
0;801978;800338;10;49;1;1;0.01923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.916797;0;0;0.00936037;0;0.0733229;0;0;0;0;0;0;0;0
0;803897;801978;11;40;1;0;0.00392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.816327;0;0;0;0;0.181122;0;0;0;0;0;0;0;0
0;804210;801978;11;33;1;0;0.00382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.950262;0;0;0.0471204;0;0;0;0;0;0;0;0;0;0
0;806425;801978;11;42;1;0;0.00391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.818414;0;0;0;0;0.179028;0;0;0;0;0;0;0;0
0;807896;801978;11;51;1;0;0.00381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.997375;0;0;0;0;0;0;0;0;0;0;0;0;0
0;809712;801978;11;50;1;1;0.0038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.997368;0;0;0;0;0;0;0;0;0;0;0;0;0
0;818722;809712;11;40;1;0;0.00127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.992126;0;0;0;0;0;0;0;0;0;0;0;0;0
0;827567;809712;11;51;1;1;0.00127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.992126;0;0;0;0;0;0;0;0;0;0;0;0;0
0;836294;809712;11;42;1;0;0.00127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.992126;0;0;0;0;0;0;0;0;0;0;0;0;0
0;853610;827567;11;43;0;1;0.00126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.992063;0;0;0;0;0;0;0;0;0;0;0;0;0
0;878667;853610;11;42;1;0;0.00032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.96875;0;0;0;0;0;0;0;0;0;0;0;0;0
0;900134;853610;11;33;1;0;0.00032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.96875;0;0;0;0;0;0;0;0;0;0;0;0;0
0;901008;853610;11;19;1;1;0.00032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.96875;0;0;0;0;0;0;0;0;0;0;0;0;0
0;901874;853610;11;40;1;0;0.00032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.96875;0;0;0;0;0;0;0;0;0;0;0;0;0
0;904460;901008;12;40;1;1;0.00016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9375;0;0;0;0;0;0;0;0;0;0;0;0;0
0;907892;901008;12;42;1;0;0.00016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9375;0;0;0;0;0;0;0;0;0;0;0;0;0
0;911307;904460;12;7;0;1;0.00015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.933333;0;0;0;0;0;0;0;0;0;0;0;0;0
0;918177;911307;12;33;1;1;0.00014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.928571;0;0;0;0;0;0;0;0;0;0;0;0;0
0;924332;918177;12;42;1;1;0.00013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.923077;0;0;0;0;0;0;0;0;0;0;0;0;0
